TransactionID,CustomerID,AccountID,AccountType,TransactionType,Product,Firm,Region,Manager,TransactionDate,TransactionAmount,AccountBalance,RiskScore,CreditRating,TenureMonths
85,CUST1913,ACC34568,Loan,Payment,Mutual Fund,Firm E,West,Manager 4,26-05-2023,13612.2447,29300.88075,0.633351945,369,220
138,CUST7481,ACC16664,Loan,Payment,Mutual Fund,Firm E,West,Manager 4,18-08-2023,64015.71736,81324.50861,0.784251421,755,239
150,CUST4126,ACC83581,Credit,Withdrawal,Home Loan,Firm A,West,Manager 4,30-09-2023,55700.15721,81514.36078,0.211780804,635,192
121,CUST6350,ACC74656,Loan,Deposit,Savings Account,Firm D,West,Manager 1,02-03-2024,38286.96698,73908.05985,0.44047751,461,59
147,CUST8461,ACC71426,Savings,Payment,Savings Account,Firm D,North,Manager 4,10-02-2023,65769.60847,56114.80238,0.689778118,516,19
33,CUST9248,ACC70314,Loan,Payment,Savings Account,Firm C,Central,Manager 2,12-05-2023,74731.5947,40821.05509,0.342314514,483,64
100,CUST8344,ACC32890,Loan,Transfer,Savings Account,Firm E,North,Manager 4,25-04-2024,53738.39261,97043.62788,0.760380584,498,151
3,CUST5920,ACC97411,Current,Payment,Credit Card,Firm C,West,Manager 2,06-02-2024,116999.2825,50412.19809,0.308835929,656,150
99,CUST4584,ACC54589,Savings,Withdrawal,Credit Card,Firm B,South,Manager 1,01-04-2024,-783.0180326,88334.93213,0.196849473,324,68
74,CUST4003,ACC45521,Savings,Payment,Credit Card,Firm E,East,Manager 1,21-01-2023,95510.0056,61292.71908,0.508103235,724,167
49,CUST8461,ACC40939,Loan,Payment,Mutual Fund,Firm D,South,Manager 4,17-08-2023,61186.3708,44963.36252,0.554191762,626,28
191,CUST6549,ACC92360,Current,Deposit,Mutual Fund,Firm A,South,Manager 2,08-05-2023,32959.52948,53532.43173,0.53806503,696,127
199,CUST3609,ACC18140,Savings,Withdrawal,Mutual Fund,Firm E,North,Manager 3,17-02-2023,38542.74767,17809.78439,-0.152043028,412,226
194,CUST1121,ACC52650,Savings,Withdrawal,Personal Loan,Firm E,East,Manager 3,08-09-2023,106407.0472,92229.28588,0.386112007,633,61
31,CUST4780,ACC53466,Credit,Transfer,Mutual Fund,Firm A,Central,Manager 2,10-03-2023,17842.12843,161904.9277,0.110084032,392,89
100,CUST2018,ACC39544,Loan,Deposit,Mutual Fund,Firm D,West,Manager 3,17-07-2023,82104.19903,36075.19223,0.616151423,652,111
192,CUST9754,ACC29356,Savings,Withdrawal,Personal Loan,Firm D,West,Manager 2,17-08-2023,9452.622638,72853.25785,0.51418282,391,170
91,CUST4584,ACC48303,Savings,Deposit,Mutual Fund,Firm D,Central,Manager 1,11-06-2024,16865.69605,50931.98435,0.119595479,593,175
47,CUST4201,ACC69323,Credit,Withdrawal,Savings Account,Firm E,West,Manager 1,22-06-2024,130726.9141,116386.8904,0.896905228,388,181
27,CUST6837,ACC46655,Loan,Deposit,Mutual Fund,Firm E,East,Manager 3,26-10-2023,-5325.342843,23444.60265,0.681428976,438,119
70,CUST3015,ACC47099,Loan,Transfer,Home Loan,Firm A,Central,Manager 2,29-01-2024,39472.59215,45047.16432,0.429387151,611,223
142,CUST5320,ACC46655,Current,Withdrawal,Savings Account,Firm E,East,Manager 1,13-02-2024,73345.93313,128689.8729,0.693720036,797,126
85,CUST8279,ACC29231,Credit,Transfer,Mutual Fund,Firm A,South,Manager 3,22-03-2024,3020.352409,89355.51223,0.758318413,821,15
11,CUST8461,ACC60432,Current,Withdrawal,Credit Card,Firm E,Central,Manager 3,17-02-2023,119878.305,72041.03969,0.437613321,772,217
44,CUST1121,ACC41829,Credit,Withdrawal,Personal Loan,Firm C,East,Manager 4,26-10-2023,97933.33752,98317.05068,0.240792112,411,78
160,CUST3059,ACC28292,Current,Payment,Mutual Fund,Firm E,South,Manager 4,11-05-2023,63072.38174,35088.75351,0.283857785,486,215
37,CUST1042,ACC28295,Current,Payment,Personal Loan,Firm E,West,Manager 3,26-03-2023,-25289.82472,40794.07619,0.515020096,549,238
101,CUST2464,ACC53865,Loan,Deposit,Mutual Fund,Firm C,South,Manager 4,19-07-2023,23936.04314,59787.07004,0.474789344,656,164
